Temperature	Magnetism_One	Magnetism_Two	Magnetism_Three	Susceptibility_One	Susceptibility_Two	Susceptibility_Three	Energy_Glauber	Heat_Capacity_Glauber	Heat_Capacity_Over_Temp	Entropy_Glauber	Prob1	Prob0	Prob_-1
1.15	0.11375	0.102383	0.111823	0.00651911	0.00475563	0.00591932	-629.547	400.854	348.569	0.25958	0.403684	0.403743	0.192572
1.149	0.09354	0.0819667	0.0903433	0.00389504	0.00349117	0.00404396	-627.423	391.34	340.592	0.259968	0.403282	0.403206	0.193512
1.148	0.09966	0.0888033	0.0970733	0.00417441	0.00505105	0.00448226	-630.692	373.105	325.005	0.260346	0.403797	0.4039	0.192303
1.147	0.0812167	0.0927233	0.09244	0.00300459	0.00433928	0.00345299	-629.943	387.919	338.203	0.260707	0.403769	0.403582	0.192649
1.146	0.100127	0.0997833	0.0926033	0.00423346	0.00457305	0.00466288	-629.507	415.786	362.815	0.261083	0.403793	0.403731	0.192476
1.145	0.09614	0.0843533	0.08948	0.00385402	0.00304711	0.00406618	-628.123	457.256	399.35	0.261486	0.403586	0.403963	0.192451
1.144	0.0974633	0.102443	0.0988233	0.0050109	0.00536237	0.00527151	-629.249	381.548	333.521	0.26193	0.403411	0.403786	0.192803
1.143	0.125383	0.1037	0.10334	0.0062093	0.00573117	0.00472245	-635.465	397.573	347.833	0.2623	0.404649	0.404701	0.19065
1.142	0.0988733	0.0980733	0.10803	0.00485931	0.00427023	0.00523893	-631.614	386.573	338.506	0.262687	0.404206	0.404078	0.191717
1.141	0.0964933	0.10452	0.103063	0.00438274	0.00541585	0.00468587	-632.472	384.503	336.988	0.263063	0.404017	0.404182	0.191801
1.14	0.09081	0.109947	0.114687	0.00442265	0.00519401	0.00572625	-634.937	396.2	347.544	0.263437	0.404597	0.404742	0.190661
1.139	0.10451	0.119757	0.0964133	0.00560162	0.00665784	0.00423459	-632.256	440.334	386.597	0.263824	0.404468	0.40445	0.191082
1.138	0.08026	0.0973667	0.104263	0.00390834	0.00482759	0.00478179	-633.01	387.618	340.613	0.264253	0.404293	0.40473	0.190977
1.137	0.109663	0.108763	0.113637	0.00581058	0.00534648	0.00604001	-634.876	445.529	391.846	0.264632	0.404389	0.404834	0.190777
1.136	0.109443	0.113153	0.103673	0.00540443	0.00612822	0.00465536	-634.144	354.578	312.128	0.265067	0.404812	0.404753	0.190434
1.135	0.0827133	0.09187	0.0916367	0.00326621	0.00525124	0.0040978	-631.164	407.913	359.394	0.265414	0.404009	0.404164	0.191827
1.134	0.08577	0.10136	0.10051	0.00453393	0.00430774	0.00485588	-634.735	361.268	318.578	0.265813	0.404721	0.404694	0.190584
1.133	0.0966267	0.106927	0.103733	0.00503222	0.00644144	0.00456559	-636.385	366.948	323.873	0.266167	0.405263	0.404979	0.189758
1.132	0.09742	0.0887433	0.101093	0.00400818	0.00365941	0.00479904	-634.215	394.644	348.626	0.266527	0.404541	0.404402	0.191057
1.131	0.101747	0.0904567	0.09852	0.00553592	0.00427527	0.0047996	-635.146	392.508	347.045	0.266914	0.404727	0.404941	0.190332
1.13	0.0997933	0.11547	0.105657	0.0044967	0.00586979	0.00584538	-636.596	408.697	361.678	0.2673	0.405139	0.404872	0.189989
1.129	0.103397	0.09527	0.101763	0.00518646	0.00402174	0.00518566	-637.095	434.852	385.165	0.267702	0.405344	0.405103	0.189552
1.128	0.109783	0.0944733	0.09808	0.00526017	0.00534438	0.00492788	-636.53	450.822	399.665	0.26813	0.404619	0.404764	0.190617
1.127	0.103193	0.104227	0.12181	0.00585026	0.00500118	0.00596425	-640.002	411.5	365.129	0.268574	0.405202	0.405214	0.189583
1.126	0.0975533	0.10543	0.09992	0.00455762	0.00556427	0.00520232	-636.687	422.422	375.153	0.268979	0.405151	0.404861	0.189988
1.125	0.10773	0.11171	0.10436	0.00485898	0.00607261	0.00533143	-638.003	454.579	404.071	0.269396	0.404839	0.405214	0.189947
1.124	0.0947533	0.0933033	0.09839	0.00422654	0.00458119	0.00445644	-639.404	381.049	339.012	0.269845	0.405282	0.405582	0.189136
1.123	0.12	0.12146	0.0970967	0.00621961	0.00601162	0.00433993	-639.295	397.582	354.035	0.270222	0.404926	0.405042	0.190032
1.122	0.0876167	0.09736	0.0975333	0.00434886	0.00568929	0.00452252	-639.215	455.313	405.805	0.270615	0.405659	0.40548	0.188861
1.121	0.0969633	0.101757	0.111683	0.00514018	0.00542184	0.00641104	-638.665	398.286	355.295	0.271066	0.405249	0.405212	0.189539
1.12	0.108507	0.103333	0.0967467	0.00567474	0.00598304	0.00462793	-642.011	399.221	356.447	0.271461	0.406258	0.406033	0.187709
1.119	0.111853	0.0949067	0.0896	0.00611382	0.00449933	0.0049202	-640.02	403.148	360.275	0.271857	0.406036	0.405562	0.188402
1.118	0.109923	0.0930567	0.0991667	0.00555771	0.00441038	0.00533482	-640.723	404.542	361.844	0.272257	0.405604	0.405449	0.188947
1.117	0.13105	0.09637	0.104267	0.00712714	0.00475582	0.00431164	-638.169	422.11	377.896	0.272659	0.405207	0.405584	0.189209
1.116	0.105717	0.112983	0.12093	0.00488757	0.00656687	0.00715883	-642.812	412.164	369.323	0.273079	0.406039	0.405918	0.188043
1.115	0.11851	0.108723	0.10683	0.00591987	0.00493166	0.00602041	-641.278	398.817	357.683	0.27349	0.405764	0.40585	0.188386
1.114	0.10636	0.121783	0.118807	0.00649796	0.00690829	0.00657397	-641.261	499.39	448.285	0.273887	0.405757	0.405482	0.188761
1.113	0.100757	0.112157	0.106077	0.00460768	0.00573521	0.00498386	-643.496	428.387	384.894	0.274385	0.406329	0.406399	0.187272
1.112	0.0902567	0.08172	0.0961467	0.00445631	0.00414132	0.00421289	-640.059	371.734	334.293	0.274813	0.405688	0.406176	0.188137
1.111	0.114857	0.106443	0.104263	0.00794852	0.00585643	0.00491716	-646.365	439.506	395.595	0.275184	0.406374	0.406809	0.186817
1.11	0.09927	0.0983467	0.104713	0.00470578	0.0045214	0.00552625	-645.033	383.073	345.111	0.275624	0.406162	0.406208	0.18763
1.109	0.10221	0.0981933	0.0860767	0.00458665	0.00477047	0.00444138	-643.687	411.184	370.77	0.276007	0.40627	0.406263	0.187467
1.108	0.101437	0.100243	0.09556	0.00634027	0.00575058	0.00528845	-647.308	369.113	333.135	0.276419	0.406767	0.407084	0.186149
1.107	0.106683	0.105803	0.0963333	0.0056197	0.00614915	0.00485757	-647.775	393.858	355.788	0.276789	0.406998	0.40746	0.185542
1.106	0.10706	0.109073	0.108563	0.00627603	0.00570887	0.00708784	-647.782	442.855	400.412	0.277185	0.406792	0.407116	0.186092
1.105	0.131267	0.12271	0.13145	0.00710057	0.00699479	0.00812891	-647.821	388.293	351.396	0.27763	0.406986	0.407248	0.185767
1.104	0.104507	0.10053	0.103033	0.00455346	0.00458653	0.00610708	-643.713	409.171	370.626	0.27802	0.406391	0.40621	0.187399
1.103	0.12231	0.0910667	0.11636	0.00722239	0.00412068	0.00712606	-644.946	414.17	375.494	0.278432	0.406686	0.406542	0.186772
1.102	0.11643	0.114757	0.11268	0.00767917	0.00766107	0.00693924	-649.546	408.465	370.658	0.278849	0.407341	0.407254	0.185404
1.101	0.107507	0.104517	0.113357	0.00577516	0.00535532	0.00618953	-649.188	393.609	357.501	0.279261	0.407091	0.407209	0.1857
1.1	0.09973	0.1037	0.114897	0.00500497	0.00546475	0.00559888	-649.398	415.147	377.406	0.279658	0.406996	0.406976	0.186029
1.099	0.101997	0.0894033	0.107693	0.0061169	0.00402383	0.0056575	-648.07	427.762	389.228	0.280077	0.406908	0.40683	0.186262
1.098	0.10946	0.11172	0.117807	0.0059258	0.00697646	0.00590827	-649.431	388.654	353.966	0.28051	0.40717	0.407421	0.185409
1.097	0.107197	0.117383	0.103647	0.0065244	0.00736369	0.00608276	-650.585	419.954	382.821	0.280903	0.407228	0.407259	0.185513
1.096	0.116343	0.10045	0.1006	0.00625397	0.00502981	0.00545632	-651.346	432.339	394.47	0.281329	0.407619	0.407466	0.184916
1.095	0.11912	0.112177	0.112767	0.00723968	0.0067969	0.00559124	-651.473	447.923	409.062	0.281767	0.407616	0.408052	0.184332
1.094	0.117497	0.115407	0.11933	0.00770249	0.00712831	0.0070941	-651.803	412.763	377.298	0.282221	0.407499	0.407354	0.185147
1.093	0.10971	0.10609	0.110363	0.00540819	0.00582032	0.00464202	-652.194	466.266	426.593	0.282641	0.407581	0.40782	0.184599
1.092	0.107797	0.103783	0.11746	0.00639913	0.00452722	0.00753805	-653.335	405.085	370.957	0.283115	0.407821	0.40805	0.184129
1.091	0.0938667	0.11439	0.123073	0.00582766	0.00598375	0.00739955	-656.18	363.403	333.092	0.283527	0.408572	0.408593	0.182834
1.09	0.102233	0.10161	0.111477	0.00541563	0.00480978	0.00569405	-651.664	391.614	359.279	0.283897	0.407687	0.407289	0.185024
1.089	0.102693	0.101553	0.0996567	0.00548929	0.00578689	0.00569599	-652.602	428.914	393.86	0.284296	0.40796	0.408001	0.184039
1.088	0.115743	0.10914	0.128897	0.00602231	0.00550839	0.00746832	-651.644	379.014	348.358	0.284734	0.407829	0.407698	0.184473
1.087	0.116923	0.117937	0.105427	0.00617828	0.00820556	0.00514946	-650.884	382.536	351.919	0.285121	0.407709	0.407816	0.184476
1.086	0.0956967	0.108667	0.11151	0.00448196	0.00491889	0.00663243	-655.386	393.236	362.096	0.285512	0.408129	0.407973	0.183898
1.085	0.120613	0.10237	0.114533	0.00664852	0.00546928	0.00737446	-656.925	462.219	426.008	0.285914	0.408642	0.408719	0.182639
1.084	0.0739267	0.0928833	0.0924233	0.00345136	0.0045711	0.003994	-653.614	399.488	368.532	0.286387	0.408543	0.408283	0.183173
1.083	0.0979367	0.0997467	0.120357	0.00444245	0.00503376	0.00537041	-656.695	436.909	403.425	0.286797	0.408531	0.408496	0.182973
1.082	0.102377	0.12372	0.11009	0.00595119	0.00678029	0.005571	-655.366	440.982	407.562	0.287245	0.408076	0.408411	0.183513
1.081	0.115627	0.11212	0.100957	0.00627031	0.0063817	0.00666201	-657.808	413.267	382.3	0.287698	0.408791	0.40863	0.182579
1.08	0.118183	0.10642	0.11794	0.00805984	0.00529264	0.00719632	-658.852	413.865	383.208	0.288123	0.408821	0.408758	0.182421
1.079	0.11522	0.13151	0.127547	0.00638665	0.00989397	0.00778122	-656.544	425.378	394.233	0.288549	0.408683	0.408622	0.182694
1.078	0.121823	0.106707	0.117253	0.00765797	0.00590082	0.00637758	-659.714	417.684	387.462	0.288987	0.408848	0.409122	0.18203
1.077	0.110043	0.103293	0.114117	0.00594564	0.00534664	0.00748166	-660.481	411.221	381.821	0.289417	0.40936	0.409496	0.181144
1.076	0.134753	0.10577	0.129963	0.0083016	0.00523194	0.00763815	-658.108	406.728	378	0.289841	0.40881	0.408712	0.182478
1.075	0.111727	0.123	0.11596	0.0059232	0.00724823	0.00769212	-662.54	453.86	422.196	0.290261	0.409566	0.409414	0.18102
1.074	0.1092	0.113637	0.107807	0.00616046	0.00608414	0.00587897	-659.622	382.239	355.902	0.290731	0.409386	0.409398	0.181217
1.073	0.127917	0.121943	0.104	0.00666004	0.00711976	0.00539532	-659.877	440.025	410.089	0.291126	0.409064	0.40896	0.181976
1.072	0.101607	0.1205	0.10335	0.00584173	0.00608461	0.00655026	-657.488	391.081	364.814	0.291582	0.408816	0.408972	0.182212
1.071	0.103633	0.114987	0.119883	0.00590399	0.00706036	0.00741585	-661.294	435.482	406.612	0.291987	0.409359	0.409256	0.181386
1.07	0.12691	0.110583	0.12484	0.00856245	0.00670198	0.00670612	-660.311	396.721	370.768	0.292439	0.409134	0.409452	0.181413
1.069	0.118403	0.111867	0.115397	0.00628585	0.00614101	0.00704189	-663.19	451.807	422.645	0.292851	0.409817	0.409588	0.180596
1.068	0.114533	0.0968033	0.105687	0.00589609	0.00559473	0.00614407	-663.625	419.42	392.715	0.29332	0.409619	0.409636	0.180746
1.067	0.108513	0.112857	0.10149	0.00687261	0.00600661	0.00525868	-662.956	394.386	369.621	0.293757	0.409744	0.409833	0.180422
1.066	0.10889	0.115853	0.118217	0.00602285	0.00836223	0.00798936	-661.371	407.166	381.957	0.294167	0.409378	0.409633	0.180989
1.065	0.107697	0.107613	0.1176	0.00558796	0.00737066	0.00746942	-663.192	413.624	388.38	0.294592	0.409901	0.410027	0.180072
1.064	0.134897	0.108567	0.105823	0.00855302	0.0075578	0.00646672	-663.695	392.998	369.359	0.295023	0.409879	0.410086	0.180036
1.063	0.114573	0.113227	0.11362	0.00930864	0.00655003	0.00750273	-666.102	451.628	424.862	0.295434	0.4102	0.410073	0.179727
1.062	0.113957	0.106857	0.107057	0.00673867	0.00638301	0.00608968	-664.827	413.622	389.475	0.295906	0.410109	0.409788	0.180103
1.061	0.123887	0.117997	0.108907	0.00756861	0.00601763	0.0055574	-666.447	424.847	400.421	0.296339	0.410252	0.410349	0.179399
1.06	0.122713	0.13751	0.107753	0.00590383	0.00952697	0.00712119	-670.087	421.009	397.178	0.296783	0.410686	0.411049	0.178266
1.059	0.0921733	0.10326	0.107197	0.00449007	0.00652405	0.00558212	-663.673	430.422	406.442	0.297225	0.410074	0.409798	0.180128
1.058	0.114187	0.109687	0.113217	0.00635065	0.00608016	0.00609132	-667.867	443.053	418.764	0.297676	0.410629	0.410697	0.178674
1.057	0.108447	0.11375	0.123673	0.00640823	0.00601057	0.00669118	-665.393	495.865	469.125	0.298142	0.410303	0.410318	0.179379
1.056	0.12193	0.12021	0.112603	0.00718005	0.00851868	0.00626192	-667.976	406.477	384.922	0.298663	0.410761	0.41034	0.178899
1.055	0.123373	0.111257	0.124487	0.00784274	0.0062707	0.00836432	-666.392	453.142	429.518	0.299091	0.410592	0.410678	0.17873
1.054	0.13824	0.113317	0.141327	0.0088577	0.00584833	0.0114655	-669.219	452.807	429.609	0.299568	0.410622	0.41067	0.178708
1.053	0.104427	0.120177	0.123843	0.00615022	0.0066386	0.00855325	-670.289	422.821	401.539	0.300045	0.411201	0.41091	0.177889
1.052	0.1377	0.117387	0.104167	0.00910196	0.00689285	0.0063261	-670.695	468.04	444.905	0.300491	0.411186	0.411012	0.177802
1.051	0.12449	0.129463	0.120737	0.00780922	0.00849793	0.00694632	-672.079	418.746	398.426	0.300986	0.411129	0.411301	0.17757
1.05	0.121963	0.12006	0.110697	0.0080996	0.00795902	0.00684418	-670.306	436.111	415.344	0.301428	0.411182	0.410969	0.177849
1.049	0.11519	0.13102	0.123293	0.00747756	0.00884095	0.00781366	-673.256	424.66	404.824	0.30189	0.411216	0.411717	0.177068
1.048	0.12182	0.10658	0.106493	0.0066289	0.00569431	0.00638152	-668.953	431.79	412.013	0.30234	0.410518	0.410891	0.178591
1.047	0.130003	0.115393	0.107137	0.00770652	0.00678716	0.00722616	-671.194	473.023	451.789	0.302797	0.41141	0.41137	0.17722
1.046	0.117107	0.117333	0.117557	0.00865809	0.00687236	0.00796787	-669.133	419.205	400.77	0.303299	0.410476	0.410781	0.178743
1.045	0.13385	0.11264	0.116863	0.00789617	0.00739086	0.00674781	-671.876	417.616	399.632	0.303745	0.41131	0.411432	0.177258
1.044	0.108297	0.122757	0.141763	0.0066493	0.00773854	0.0118562	-671.705	430.306	412.17	0.304189	0.411366	0.411133	0.177501
1.043	0.12502	0.121397	0.0929433	0.0077426	0.00609461	0.00543236	-672.71	442.525	424.28	0.304647	0.411909	0.411509	0.176582
1.042	0.117363	0.105143	0.12065	0.00955723	0.00624453	0.00739203	-672.744	444.6	426.679	0.305118	0.411454	0.41168	0.176866
1.041	0.101783	0.104833	0.103703	0.00527075	0.00593247	0.00522639	-674.443	437.862	420.617	0.305592	0.41144	0.411511	0.177049
1.04	0.129237	0.12921	0.126763	0.00969005	0.0081264	0.00781423	-672.876	477.761	459.386	0.30606	0.411326	0.411613	0.177061
1.039	0.103367	0.13539	0.12593	0.00716263	0.00832063	0.00771541	-675.183	460.089	442.819	0.30657	0.411892	0.411843	0.176264
1.038	0.102857	0.12067	0.11564	0.0048966	0.00707021	0.00768494	-676.389	455.268	438.601	0.307062	0.412114	0.412052	0.175833
1.037	0.115353	0.121207	0.125097	0.00678379	0.00794918	0.00738452	-674.821	426.688	411.464	0.307549	0.411701	0.411564	0.176734
1.036	0.108717	0.12582	0.13931	0.00697652	0.00905143	0.00862038	-673.228	427.474	412.62	0.308007	0.412056	0.41136	0.176584
1.035	0.14408	0.120877	0.128457	0.00883581	0.0066196	0.00754732	-674.454	418.846	404.682	0.308465	0.412016	0.411684	0.1763
1.034	0.131337	0.124827	0.1265	0.00952276	0.00845482	0.00818091	-677.056	466.745	451.397	0.308915	0.412469	0.412372	0.175159
1.033	0.114373	0.113337	0.124337	0.00737778	0.00766167	0.00816739	-674.829	380.176	368.031	0.309416	0.412117	0.412068	0.175816
1.032	0.122227	0.103847	0.13119	0.00681389	0.00593073	0.010752	-679.317	385.996	374.027	0.309825	0.412568	0.412556	0.174877
1.031	0.11006	0.11662	0.09076	0.00568386	0.00719426	0.00510788	-677.708	410.578	398.233	0.310241	0.412327	0.412247	0.175427
1.03	0.106297	0.124913	0.109	0.00620445	0.00750021	0.0066362	-677.545	501.297	486.696	0.310683	0.412616	0.412357	0.175028
1.029	0.10583	0.116067	0.124417	0.0054926	0.00764098	0.00652516	-678.263	385.501	374.636	0.311224	0.41263	0.412972	0.174398
1.028	0.1297	0.121123	0.109333	0.0107956	0.00776379	0.00796591	-678.655	454.418	442.041	0.31164	0.412846	0.412969	0.174186
1.027	0.128497	0.137957	0.12093	0.00805931	0.00923682	0.00822985	-683.904	415.878	404.945	0.312131	0.41325	0.413436	0.173314
1.026	0.135337	0.13277	0.122003	0.0100141	0.00810418	0.00965482	-681.534	460.059	448.4	0.312581	0.413313	0.413299	0.173388
1.025	0.123183	0.130433	0.135187	0.00817748	0.00823004	0.0105733	-680.397	473.485	461.937	0.31308	0.412364	0.412646	0.17499
1.024	0.163457	0.106617	0.141343	0.0127359	0.00570075	0.010975	-681.778	461.411	450.597	0.313593	0.412913	0.413121	0.173966
1.023	0.135983	0.13426	0.12006	0.00905879	0.0085565	0.00665976	-680.681	443.007	433.047	0.314094	0.41301	0.413053	0.173937
1.022	0.104947	0.141643	0.14019	0.00619063	0.00844088	0.00822233	-682.338	441.483	431.979	0.314575	0.413523	0.413066	0.173411
1.021	0.121537	0.12212	0.138803	0.00770696	0.00754238	0.0100002	-683.215	427.568	418.774	0.315055	0.413228	0.412981	0.173791
1.02	0.133647	0.143377	0.126743	0.00937417	0.0104129	0.0116102	-684.38	386.249	378.676	0.31552	0.413409	0.413569	0.173022
1.019	0.133983	0.14426	0.13569	0.00855223	0.00905527	0.0100292	-685.781	445.085	436.786	0.315941	0.413527	0.413424	0.173049
1.018	0.12273	0.119737	0.11067	0.00813024	0.0076675	0.00859662	-686.39	452.293	444.295	0.316426	0.413738	0.413499	0.172763
1.017	0.11024	0.123617	0.140823	0.00656227	0.00922091	0.0101452	-681.223	498.295	489.966	0.31692	0.413046	0.412783	0.174171
1.016	0.14936	0.152743	0.140103	0.0111462	0.00940844	0.00942325	-686.53	440.495	433.558	0.317464	0.413862	0.413609	0.172529
1.015	0.12955	0.128517	0.11904	0.00866195	0.00780078	0.00706558	-686.682	451.502	444.83	0.317946	0.414037	0.413963	0.172
1.014	0.11384	0.11534	0.11924	0.00765408	0.00611542	0.00672928	-684.853	419.731	413.936	0.31844	0.413693	0.41402	0.172287
1.013	0.12198	0.14281	0.114043	0.00861622	0.0121243	0.00552901	-686.273	418.807	413.432	0.3189	0.413724	0.414144	0.172131
1.012	0.161637	0.113893	0.163253	0.0111594	0.00863794	0.0127954	-689.281	457.842	452.413	0.319359	0.414402	0.414094	0.171503
1.011	0.137167	0.150603	0.153337	0.00992755	0.0130276	0.0125304	-689.291	432.63	427.923	0.319862	0.413846	0.41431	0.171844
1.01	0.12424	0.128893	0.143323	0.00661718	0.00940435	0.00912432	-686.552	403.587	399.591	0.320338	0.413871	0.413863	0.172266
1.009	0.12226	0.113	0.137193	0.00936758	0.00593386	0.00956283	-688.513	452.498	448.462	0.320782	0.4142	0.41416	0.17164
1.008	0.13398	0.123217	0.125353	0.00807205	0.00856157	0.00952851	-687.801	449.211	445.646	0.32128	0.414383	0.414162	0.171454
1.007	0.137787	0.14662	0.113797	0.0107496	0.00821926	0.00737636	-690.802	455.275	452.11	0.321775	0.4145	0.414248	0.171252
1.006	0.121587	0.134597	0.125503	0.00720653	0.011174	0.00765106	-688.392	518.3	515.209	0.322277	0.413927	0.414093	0.17198
1.005	0.12004	0.13203	0.148897	0.00808714	0.00780343	0.010235	-690.469	458.51	456.229	0.32285	0.414517	0.414614	0.170869
1.004	0.146377	0.135157	0.13053	0.0105936	0.00829725	0.00855438	-693.035	422.614	420.93	0.323357	0.414927	0.41475	0.170323
1.003	0.133707	0.124553	0.116337	0.0097191	0.00807619	0.0075836	-690.466	427.073	425.795	0.323824	0.414981	0.41468	0.170339
1.002	0.12142	0.142327	0.12091	0.00805106	0.00879766	0.0092641	-693.224	396.899	396.106	0.324297	0.415432	0.414833	0.169734
1.001	0.116197	0.117277	0.12804	0.00825935	0.00838745	0.00928563	-690.42	423.484	423.061	0.324738	0.414882	0.414487	0.170631
1	0.119367	0.1033	0.123993	0.00676431	0.00556202	0.0083631	-688.68	407.43	407.43	0.325208	0.414569	0.41468	0.170751
0.999	0.141397	0.149237	0.14286	0.0112037	0.0111907	0.0106718	-693.202	473.939	474.413	0.32566	0.415006	0.415152	0.169842
0.998	0.12552	0.13746	0.15698	0.00790178	0.0100099	0.0111422	-692.365	446.456	447.351	0.326188	0.415043	0.414997	0.16996
0.997	0.145527	0.12217	0.126503	0.0121164	0.0075356	0.00794404	-694.195	441.411	442.74	0.326685	0.415507	0.414969	0.169524
0.996	0.124567	0.125313	0.13767	0.00848647	0.00937819	0.00785855	-697.569	482.772	484.711	0.327176	0.415432	0.415478	0.16909
0.995	0.134283	0.12502	0.108693	0.0116058	0.00863678	0.00570618	-691.138	429.875	432.035	0.327715	0.41508	0.414726	0.170194
0.994	0.142833	0.11829	0.159113	0.0114651	0.00752756	0.0136932	-696.192	455.679	458.429	0.328195	0.415359	0.415298	0.169343
0.993	0.138303	0.116247	0.118573	0.00968741	0.00985338	0.00743944	-694.774	496.425	499.924	0.328704	0.415341	0.415671	0.168988
0.992	0.137243	0.121433	0.136933	0.0107924	0.00832934	0.0104258	-695.861	472.085	475.892	0.32926	0.415306	0.415864	0.16883
0.991	0.13334	0.12794	0.139817	0.0107002	0.00878637	0.00847445	-694.48	476.83	481.16	0.329789	0.415857	0.415844	0.168299
0.99	0.160793	0.13604	0.12497	0.00984684	0.00933841	0.00825113	-694.172	440.857	445.311	0.330323	0.415267	0.415194	0.169539
0.989	0.154567	0.142183	0.125203	0.00993847	0.00856605	0.0088387	-695.483	479.047	484.375	0.330818	0.415403	0.415217	0.16938
0.988	0.121223	0.144057	0.138287	0.00808482	0.0101144	0.010144	-697.268	454.581	460.102	0.331356	0.415699	0.41575	0.168551
0.987	0.12748	0.163467	0.13862	0.0095706	0.0122415	0.00913874	-700.618	375.902	380.853	0.331868	0.415636	0.416144	0.16822
0.986	0.14703	0.112227	0.125693	0.0130222	0.00709506	0.00999379	-698.344	536.34	543.955	0.332291	0.416009	0.415548	0.168443
0.985	0.15881	0.175373	0.142807	0.0108336	0.0142394	0.0124472	-701.891	454.677	461.601	0.332895	0.416344	0.416241	0.167414
