Temperature	Magnetism_One	Magnetism_Two	Magnetism_Three	Susceptibility_One	Susceptibility_Two	Susceptibility_Three	Energy_Kawasaki	Heat_Capacity_Kawasaki	Heat_Capacity_Over_Temp	Entropy_Kawasaki	Prob1	Prob0	Prob_-1
6.087	0.0324513	0.0346017	0.0327461	0.000100721	0.000109668	0.000101371	-132.195	19.7958	3.25215	0.00685447	0.297642	0.297642	0.404716
6.086	0.0335175	0.0333948	0.0330429	0.000108603	0.000108026	9.69806e-005	-132.702	19.8076	3.25462	0.00685808	0.297662	0.297662	0.404675
6.085	0.0336543	0.0334933	0.0330218	0.000110373	0.000101386	9.96495e-005	-134.322	19.6542	3.22994	0.00686169	0.297651	0.297651	0.404698
6.084	0.0341241	0.0347336	0.0341732	0.000112417	0.000115089	0.000110186	-133.353	19.2956	3.17154	0.00686528	0.297366	0.297366	0.405269
6.083	0.0328817	0.0340848	0.0326695	0.000104595	0.00010965	0.00010104	-132.532	18.4479	3.0327	0.00686881	0.297656	0.297656	0.404689
6.082	0.0328576	0.0332783	0.0326314	0.000103072	0.000100689	9.95297e-005	-130.596	17.8466	2.93433	0.00687218	0.297525	0.297525	0.40495
6.081	0.0332801	0.0337761	0.0352236	0.000105622	0.000105664	0.000112097	-130.14	20.0014	3.28916	0.00687544	0.297854	0.297854	0.404291
6.08	0.0326433	0.0343425	0.0322145	9.69787e-005	0.000108709	9.9836e-005	-132.482	20.1028	3.30637	0.00687909	0.297632	0.297632	0.404736
6.079	0.0339205	0.0334867	0.0326961	0.000104448	0.000104	9.95761e-005	-131.497	19.0857	3.13962	0.00688277	0.298209	0.298209	0.403581
6.078	0.0336525	0.033393	0.0321708	0.000104746	0.000105283	9.92452e-005	-132.164	18.8523	3.10172	0.00688625	0.297618	0.297618	0.404764
6.077	0.0340711	0.0329745	0.0331327	0.000110974	0.000103911	0.000106516	-132.378	18.6711	3.07242	0.0068897	0.297531	0.297531	0.404937
6.076	0.0328898	0.0327658	0.031778	0.000103017	0.000101705	9.81617e-005	-133.238	19.0228	3.13081	0.00689311	0.297554	0.297554	0.404893
6.075	0.0330137	0.0334758	0.0334195	0.000100484	0.000104514	0.000103463	-132.891	19.3266	3.18133	0.00689659	0.297453	0.297453	0.405094
6.074	0.0327614	0.0330641	0.0333101	9.79608e-005	0.000101419	0.000104112	-130.835	18.365	3.02355	0.00690013	0.297697	0.297697	0.404607
6.073	0.0330444	0.0336812	0.0329308	0.000101477	0.000103515	0.000101813	-132.395	20.6369	3.39813	0.00690349	0.297311	0.297311	0.405377
6.072	0.0335069	0.0340723	0.0335246	0.000105909	0.000106381	0.000108125	-130.917	18.2631	3.00776	0.00690726	0.297987	0.297987	0.404027
6.071	0.0334823	0.0329866	0.0330909	0.000106584	9.92836e-005	0.000103002	-131.907	17.9903	2.96332	0.00691061	0.297473	0.297473	0.405054
6.07	0.0341856	0.0343681	0.0338452	0.000111927	0.000108379	0.000113973	-132.47	17.9042	2.94963	0.0069139	0.297929	0.297929	0.404142
6.069	0.0334203	0.0332765	0.0333116	0.000105	0.000100817	0.000103754	-133.789	19.2738	3.17577	0.00691718	0.298155	0.298155	0.403691
6.068	0.0330843	0.0321238	0.0332858	0.000102831	9.49118e-005	0.00010063	-129.414	18.9223	3.11837	0.0069207	0.29737	0.29737	0.40526
6.067	0.0340507	0.0333088	0.0333089	0.000106228	0.000100381	0.00010373	-133.197	19.7934	3.26246	0.00692417	0.297721	0.297721	0.404557
6.066	0.033233	0.0335455	0.0341498	0.000106157	0.00010877	0.000108533	-131.536	18.8361	3.10519	0.00692779	0.298218	0.298218	0.403565
6.065	0.0347393	0.0340699	0.0339832	0.000112338	0.000109467	0.00011103	-134.834	17.5685	2.8967	0.00693124	0.297301	0.297301	0.405398
6.064	0.0346434	0.0346068	0.033869	0.000112718	0.000106311	0.000108951	-130.829	19.103	3.15022	0.00693446	0.298319	0.298319	0.403362
6.063	0.0331083	0.0334007	0.033418	0.000100166	0.000105523	0.000105396	-132.045	19.5635	3.2267	0.00693796	0.297937	0.297937	0.404127
6.062	0.0330575	0.0333143	0.0325955	0.000102924	0.000105844	9.69384e-005	-133.271	19.1812	3.16417	0.00694155	0.298068	0.298068	0.403864
6.061	0.0321258	0.0326604	0.0321027	0.000100046	0.000101323	9.80912e-005	-132.241	19.539	3.22373	0.00694506	0.297902	0.297902	0.404197
6.06	0.0335553	0.0324949	0.0330981	0.000107746	9.97099e-005	0.000101742	-132.898	19.5735	3.22994	0.00694865	0.297357	0.297357	0.405286
6.059	0.0346994	0.0340905	0.033596	0.000113114	0.000109167	0.000104334	-132.201	19.7948	3.26701	0.00695223	0.298264	0.298264	0.403472
6.058	0.0329485	0.0335947	0.033568	9.88339e-005	0.00010936	0.000100303	-131.878	20.4558	3.37667	0.00695586	0.297958	0.297958	0.404084
6.057	0.0333677	0.0336066	0.0349297	0.000104164	0.000102308	0.000109947	-131.234	17.8875	2.95319	0.00695962	0.297719	0.297719	0.404563
6.056	0.0337633	0.0331429	0.0326039	0.000106466	0.000105111	9.9728e-005	-131.52	18.9951	3.13657	0.0069629	0.298002	0.298002	0.403996
6.055	0.0334515	0.0337009	0.0345414	0.000109337	0.000108761	0.000109038	-133.606	19.0042	3.13859	0.00696638	0.297877	0.297877	0.404246
6.054	0.0335616	0.0333011	0.0324268	0.000107362	0.000105627	9.83039e-005	-130.837	18.2592	3.01605	0.00696987	0.297957	0.297957	0.404085
6.053	0.0338821	0.0338357	0.0330577	0.000110013	0.000119582	0.000106325	-132.235	19.039	3.14539	0.00697322	0.297921	0.297921	0.404158
6.052	0.032841	0.033936	0.0339922	0.000103482	0.000110859	0.000108537	-133.631	18.3235	3.02767	0.00697672	0.297321	0.297321	0.405358
6.051	0.0338375	0.0339384	0.0342471	0.000111272	0.00010957	0.000108312	-133.653	19.3536	3.19841	0.00698008	0.297691	0.297691	0.404618
6.05	0.0339456	0.0348222	0.0339652	0.000108587	0.000114765	0.000109785	-133.841	18.4218	3.04492	0.00698363	0.297757	0.297757	0.404485
6.049	0.0333104	0.0322342	0.0336179	0.000106124	9.6241e-005	0.000103324	-133.324	19.1547	3.16658	0.00698702	0.297697	0.297697	0.404606
6.048	0.0335874	0.0330553	0.0332681	0.000105441	9.85935e-005	0.000101842	-131.669	18.6551	3.08452	0.00699054	0.297981	0.297981	0.404037
6.047	0.033674	0.0337903	0.0324772	0.000105082	0.00011413	9.97204e-005	-131.213	18.7741	3.1047	0.00699396	0.297741	0.297741	0.404518
6.046	0.0340991	0.0342916	0.0342846	0.000112187	0.000108211	0.000115445	-135.258	18.2143	3.01262	0.00699741	0.297729	0.297729	0.404542
6.045	0.0337542	0.0327741	0.0335912	0.00010681	9.99264e-005	0.000106822	-131.538	19.5598	3.23571	0.00700076	0.297203	0.297203	0.405593
6.044	0.0335281	0.0335957	0.0337333	0.000106128	0.000102727	0.000103976	-130.538	18.5504	3.06922	0.00700436	0.298013	0.298013	0.403975
6.043	0.0329066	0.0333935	0.033622	0.000106842	0.000101517	0.00010668	-133.719	18.8366	3.11709	0.00700777	0.297809	0.297809	0.404383
6.042	0.0336356	0.0323047	0.0331523	0.000104115	9.87598e-005	0.000104521	-131.984	19.3872	3.20873	0.00701123	0.297795	0.297795	0.40441
6.041	0.0334114	0.0343169	0.0341566	0.000110364	0.000113527	0.000112982	-133.379	18.9559	3.13787	0.00701479	0.29801	0.29801	0.40398
6.04	0.0332181	0.0330447	0.0324911	9.99132e-005	9.91026e-005	9.63627e-005	-132.179	19.4829	3.22565	0.00701828	0.297819	0.297819	0.404362
6.039	0.0333641	0.0339743	0.0328802	0.000101734	0.000110651	0.000104088	-133.966	19.1767	3.17548	0.00702186	0.297689	0.297689	0.404622
6.038	0.0331509	0.0331304	0.0329051	0.000100391	0.000103503	0.000108385	-132.188	19.6865	3.26044	0.00702539	0.297921	0.297921	0.404159
6.037	0.034198	0.0340039	0.0327288	0.000111059	0.000113694	0.000106402	-133.867	18.5104	3.06616	0.00702902	0.297083	0.297083	0.405833
6.036	0.0341518	0.0338803	0.0331444	0.0001076	0.000111142	0.000106358	-130.875	18.6493	3.08968	0.00703242	0.298094	0.298094	0.403813
6.035	0.032041	0.0336473	0.0328447	0.000100011	0.000106745	0.000102311	-131.759	20.2671	3.35826	0.00703586	0.297761	0.297761	0.404479
6.034	0.0336459	0.033789	0.0331022	0.00011106	0.0001069	0.000104762	-131.844	18.5554	3.07514	0.00703959	0.29818	0.29818	0.403639
6.033	0.0333801	0.0324827	0.032789	0.000107327	9.96278e-005	0.000100442	-133.154	20.0631	3.32555	0.007043	0.297801	0.297801	0.404398
6.032	0.0323469	0.0335352	0.0332487	9.34153e-005	0.000106013	0.000104838	-133.115	19.6609	3.25944	0.0070467	0.297832	0.297832	0.404335
6.031	0.0336439	0.032603	0.0326125	0.000106965	0.000100121	0.00010391	-134.637	18.5573	3.07699	0.00705032	0.297242	0.297242	0.405516
6.03	0.034112	0.0350953	0.0344724	0.000104114	0.000117023	0.000117682	-132.883	19.2391	3.19056	0.00705374	0.297866	0.297866	0.404268
6.029	0.0340633	0.0332489	0.0339169	0.000111182	0.000108233	0.000109336	-132.732	19.1949	3.18376	0.00705728	0.297862	0.297862	0.404277
6.028	0.0347031	0.0331285	0.0345818	0.00011181	0.00010429	0.000113035	-132.456	20.1146	3.33686	0.00706082	0.297596	0.297596	0.404807
6.027	0.0345435	0.0334122	0.0336591	0.000111993	0.000102873	0.00010682	-133.061	20.7198	3.43783	0.00706453	0.298006	0.298006	0.403988
6.026	0.0327731	0.0332069	0.0317837	0.000100396	0.000101075	9.73486e-005	-130.36	20.169	3.347	0.00706835	0.298218	0.298218	0.403564
6.025	0.0328212	0.0329891	0.0333905	9.96951e-005	0.000100108	0.000105311	-134.423	18.6541	3.09611	0.00707207	0.297956	0.297956	0.404087
6.024	0.032412	0.03287	0.0326428	0.000101398	0.000107714	0.00010051	-132.387	18.8028	3.12132	0.00707551	0.297528	0.297528	0.404944
6.023	0.0334214	0.0335801	0.0339231	0.000104	0.000107989	0.000103189	-133.025	20.5986	3.41998	0.00707898	0.297429	0.297429	0.405143
6.022	0.0340956	0.0335255	0.0330823	0.000106858	0.000105879	9.85249e-005	-135.4	18.1302	3.01066	0.00708278	0.298043	0.298043	0.403914
6.021	0.0345454	0.0352	0.0335815	0.000114361	0.000120991	0.00011006	-132.601	20.5556	3.41399	0.00708612	0.297798	0.297798	0.404404
6.02	0.0336783	0.0338119	0.0343874	0.000104895	0.000111324	0.000115958	-134.348	19.8215	3.2926	0.00708991	0.297783	0.297783	0.404433
6.019	0.0335329	0.0327923	0.0338153	0.000103852	9.9576e-005	0.000109243	-134.748	18.9605	3.1501	0.00709357	0.298045	0.298045	0.40391
6.018	0.03441	0.0336643	0.0337131	0.000109053	0.000105198	0.000104335	-135.738	19.0283	3.16189	0.00709707	0.29757	0.29757	0.404861
6.017	0.034077	0.0341944	0.0340594	0.00010946	0.000109836	0.000109227	-135.628	18.6776	3.10414	0.00710059	0.297496	0.297496	0.405008
6.016	0.0340039	0.034891	0.0335562	0.000108243	0.000115545	0.000108374	-132.244	20.0512	3.33298	0.00710404	0.297717	0.297717	0.404567
6.015	0.034054	0.0335083	0.0340471	0.000108823	0.000108205	0.000112045	-133.342	19.6811	3.27201	0.00710774	0.297647	0.297647	0.404705
6.014	0.0342626	0.0344296	0.0335595	0.000110915	0.00011431	0.000104768	-134.781	19.7999	3.2923	0.00711137	0.297912	0.297912	0.404175
6.013	0.0332572	0.0333003	0.033635	0.000103933	0.000106598	0.000108497	-132.925	18.8255	3.1308	0.00711503	0.297948	0.297948	0.404103
6.012	0.0330511	0.03426	0.0329061	0.0001047	0.00010969	0.000104615	-134.58	19.3912	3.22542	0.00711851	0.297356	0.297356	0.405288
6.011	0.0342175	0.0337605	0.0337548	0.000109991	0.000105805	0.000108786	-133.555	19.6479	3.26866	0.0071221	0.297824	0.297824	0.404352
6.01	0.0333306	0.0330672	0.0329256	0.000101334	0.000104156	0.000105639	-132.195	19.8143	3.29689	0.00712573	0.297906	0.297906	0.404188
6.009	0.0332246	0.0331534	0.0326638	0.000108018	0.000104863	0.000102201	-134.272	18.6881	3.11002	0.00712939	0.297662	0.297662	0.404675
6.008	0.0333765	0.0324223	0.03281	0.000103478	0.000102673	0.00010078	-131.191	17.9238	2.98332	0.00713285	0.297786	0.297786	0.404429
6.007	0.0331847	0.0338608	0.0325307	0.000105055	0.000109044	9.85102e-005	-133.576	18.8445	3.1371	0.00713616	0.297457	0.297457	0.405085
6.006	0.0332362	0.0337693	0.0321797	0.000108758	0.000113694	9.93376e-005	-133.759	19.8183	3.29975	0.00713965	0.297643	0.297643	0.404713
6.005	0.0333844	0.0325747	0.0327978	0.00011216	0.000104736	0.000109455	-132.153	19.9425	3.32098	0.00714331	0.29787	0.29787	0.40426
6.004	0.0338563	0.0331455	0.0328447	0.000109926	0.000108063	0.000102465	-133.299	20.5103	3.41611	0.007147	0.298016	0.298016	0.403967
6.003	0.035492	0.0344964	0.0345832	0.000115963	0.000111993	0.000110612	-134.474	19.013	3.16724	0.0071508	0.29779	0.29779	0.40442
6.002	0.0326128	0.0327991	0.0332214	0.000101183	9.94998e-005	0.000107285	-135.507	19.5898	3.26388	0.00715432	0.2973	0.2973	0.405399
6.001	0.0334547	0.0329311	0.0328689	0.000105631	0.000100537	0.00010399	-133.991	18.877	3.14564	0.00715794	0.2981	0.2981	0.403799
6	0.0345641	0.0332254	0.0328374	0.000111847	0.000105083	0.000101018	-134.382	19.8311	3.30518	0.00716144	0.297665	0.297665	0.404669
5.999	0.0335936	0.0333584	0.033073	0.00010804	0.00010511	0.000100628	-134.235	18.6425	3.1076	0.00716511	0.297837	0.297837	0.404327
5.998	0.0337466	0.0341025	0.0340241	0.00010592	0.000107657	0.000110148	-134.219	18.8305	3.13946	0.00716856	0.298004	0.298004	0.403992
5.997	0.0341481	0.0338501	0.0327701	0.000110101	0.00010802	9.49912e-005	-132.445	19.7788	3.29811	0.00717205	0.297785	0.297785	0.404431
5.996	0.0322747	0.0328716	0.0339273	9.99005e-005	0.000106212	0.000115326	-134.212	18.9786	3.16521	0.00717572	0.297801	0.297801	0.404398
5.995	0.0333369	0.0342606	0.0338049	0.000106231	0.000112233	0.00010674	-135.002	19.0726	3.18142	0.00717923	0.297808	0.297808	0.404385
5.994	0.0332231	0.033216	0.0327965	0.000103737	0.000105519	0.000101665	-132.761	19.3308	3.22502	0.00718277	0.297788	0.297788	0.404425
5.993	0.0332697	0.0339995	0.0325963	0.000106334	0.00011014	0.000100233	-135.902	19.385	3.2346	0.00718635	0.297865	0.297865	0.40427
5.992	0.033147	0.0332342	0.0329351	9.8682e-005	0.000106663	0.000104196	-132.985	18.9239	3.15819	0.00718995	0.297843	0.297843	0.404314
5.991	0.0330232	0.0332546	0.0343274	9.97948e-005	0.000103742	0.000109634	-135.247	19.8301	3.30998	0.00719346	0.29746	0.29746	0.40508
5.99	0.0332435	0.0338883	0.0344755	0.000104843	0.000109981	0.000107419	-135.213	20.0371	3.3451	0.00719713	0.29796	0.29796	0.404081
5.989	0.0342582	0.0340936	0.0333924	0.000115319	0.000106192	0.000105887	-133.313	18.4786	3.08542	0.00720085	0.297913	0.297913	0.404174
5.988	0.0334507	0.0336054	0.0322674	0.000108168	0.0001075	9.64319e-005	-134.922	19.8371	3.31281	0.00720428	0.297941	0.297941	0.404117
5.987	0.0347995	0.033343	0.0328746	0.000115932	0.000105791	0.000106144	-135.234	19.4188	3.2435	0.00720796	0.29748	0.29748	0.405039
5.986	0.0340879	0.0326429	0.0342083	0.000109084	0.000101048	0.000108013	-135.769	19.4487	3.24903	0.00721156	0.298144	0.298144	0.403713
5.985	0.0333953	0.0339497	0.0328677	0.000104242	0.000110647	0.000105231	-136.124	19.3729	3.23691	0.00721517	0.297747	0.297747	0.404506
5.984	0.0334602	0.0337959	0.034601	0.000103742	0.000110757	0.000110118	-133.388	17.8811	2.98815	0.00721877	0.298182	0.298182	0.403637
5.983	0.0340217	0.0324161	0.0331349	0.000110858	0.000103971	0.000106256	-134.287	20.1865	3.37397	0.00722209	0.297842	0.297842	0.404316
5.982	0.0338879	0.0323341	0.0334662	0.000106518	9.85051e-005	0.000106307	-133.468	19.5717	3.27176	0.00722584	0.297697	0.297697	0.404607
5.981	0.0334005	0.0333058	0.0346456	0.00010596	0.000107146	0.000114781	-133.715	19.3622	3.23728	0.00722947	0.297994	0.297994	0.404012
5.98	0.0344972	0.033223	0.0334108	0.000116993	0.000106996	0.000107872	-134.749	18.8138	3.14613	0.00723307	0.297927	0.297927	0.404145
5.979	0.0342239	0.0338802	0.0348434	0.000112054	0.000106634	0.000116516	-135.045	19.5791	3.27464	0.00723657	0.297859	0.297859	0.404283
5.978	0.0335023	0.0337377	0.0331759	0.000106805	0.000110708	0.00010607	-133.657	19.8636	3.32278	0.00724021	0.297685	0.297685	0.40463
5.977	0.0338215	0.0348366	0.0343426	0.000110439	0.000119765	0.000114616	-133.867	20.0334	3.35176	0.0072439	0.297954	0.297954	0.404092
5.976	0.0348434	0.0334703	0.0336428	0.000115985	0.000108302	0.000111093	-134.959	19.4751	3.25888	0.00724762	0.297788	0.297788	0.404424
5.975	0.033539	0.0324723	0.0334436	0.000111536	0.00010019	0.000109836	-134.838	19.3576	3.23976	0.00725124	0.298163	0.298163	0.403673
5.974	0.033157	0.0335077	0.0333924	0.000103396	0.000108295	0.000106719	-134.071	18.7043	3.13095	0.00725484	0.298108	0.298108	0.403783
5.973	0.035202	0.0336608	0.0333682	0.000114204	0.000107529	0.000105382	-134.311	20.3745	3.41109	0.00725832	0.297871	0.297871	0.404259
5.972	0.0329276	0.033439	0.0325464	0.000103065	0.000106977	0.000102259	-134.875	21.1288	3.53797	0.00726211	0.297644	0.297644	0.404712
5.971	0.0340925	0.0339197	0.0336168	0.000109897	0.000110923	0.00010853	-133.878	20.0703	3.3613	0.00726604	0.298041	0.298041	0.403919
5.97	0.0334024	0.0329704	0.0332485	0.000107674	0.000106974	0.000104126	-134.527	18.9465	3.17362	0.00726978	0.297761	0.297761	0.404478
5.969	0.0335141	0.0331314	0.03252	0.000107061	0.000107589	9.90413e-005	-133.474	19.0943	3.19892	0.0072733	0.298163	0.298163	0.403673
5.968	0.0327851	0.0324097	0.0326851	0.000103754	9.86313e-005	0.000100281	-133.92	19.895	3.33362	0.00727686	0.298023	0.298023	0.403954
5.967	0.0344631	0.0342713	0.0332298	0.000111653	0.000109235	0.00010505	-134.487	19.1126	3.20305	0.00728056	0.297911	0.297911	0.404178
5.966	0.0331723	0.0326861	0.0332385	0.000107342	0.000106503	0.000110679	-131.692	20.7006	3.46976	0.00728412	0.298161	0.298161	0.403677
5.965	0.0333723	0.0335866	0.0339255	0.000107434	0.000107782	0.000116009	-136.373	19.3938	3.25127	0.00728798	0.297543	0.297543	0.404914
5.964	0.0347289	0.0330524	0.0337047	0.000112388	0.000102816	0.000111198	-133.767	18.922	3.17271	0.00729159	0.298348	0.298348	0.403303
5.963	0.0335538	0.0332703	0.0329884	0.000112004	0.000105825	0.000104933	-134.063	20.6848	3.46886	0.00729511	0.297597	0.297597	0.404805
5.962	0.0338196	0.033906	0.0323866	0.000108363	0.000108258	0.000100886	-137.635	20.6957	3.47126	0.00729897	0.298035	0.298035	0.403931
5.961	0.0338545	0.0321083	0.0334817	0.000110058	9.82389e-005	0.00010607	-136.055	19.637	3.29424	0.00730282	0.298011	0.298011	0.403978
5.96	0.0331451	0.0340686	0.0329237	0.000105266	0.000111372	0.000101699	-134.609	19.3959	3.25434	0.00730648	0.298531	0.298531	0.402937
5.959	0.0330574	0.0325989	0.0324304	0.000101927	0.000104212	0.000102984	-132.961	19.332	3.24417	0.0073101	0.298099	0.298099	0.403803
5.958	0.0351449	0.0338256	0.0335734	0.000117208	0.000107029	0.000109652	-132.987	19.5619	3.2833	0.00731371	0.298086	0.298086	0.403829
5.957	0.0341376	0.0335975	0.0337804	0.000110775	0.00010853	0.00010513	-136.962	19.155	3.21555	0.00731735	0.297535	0.297535	0.40493
5.956	0.0339706	0.0350442	0.0348403	0.000114387	0.000115754	0.000115637	-133.91	18.8304	3.16158	0.00732093	0.298112	0.298112	0.403776
5.955	0.0334362	0.0332752	0.0343381	0.000105559	0.000108988	0.00011041	-134.328	19.6432	3.29861	0.00732444	0.297839	0.297839	0.404322
5.954	0.0324107	0.0326892	0.033394	9.85339e-005	0.000105557	0.000103161	-132.56	19.7582	3.31848	0.0073281	0.297757	0.297757	0.404485
5.953	0.0347691	0.0333728	0.0327262	0.000118565	0.000109549	0.000101042	-132.204	20.55	3.45204	0.00733179	0.298234	0.298234	0.403532
5.952	0.0338926	0.0333471	0.0331804	0.00010938	0.000107278	0.000103944	-134.281	20.8256	3.49893	0.00733563	0.297884	0.297884	0.404232
5.951	0.034652	0.0349996	0.0340587	0.000109629	0.000117212	0.000107378	-134.357	18.0799	3.03813	0.00733951	0.298205	0.298205	0.403589
5.95	0.0331591	0.0338044	0.0341946	0.000105758	0.000113678	0.000112314	-135.189	19.9697	3.35625	0.00734289	0.298081	0.298081	0.403838
5.949	0.0341408	0.0330045	0.0318577	0.000107213	0.000104702	0.000104116	-134.642	20.5428	3.45315	0.00734662	0.297807	0.297807	0.404386
5.948	0.0332681	0.0339404	0.0336111	0.000108783	0.000110092	0.000109718	-135.216	19.5756	3.29112	0.00735046	0.297862	0.297862	0.404275
5.947	0.0349829	0.0331774	0.0322504	0.000115643	0.000108862	0.000101387	-133.736	20.7283	3.48551	0.00735411	0.298148	0.298148	0.403704
5.946	0.032475	0.0346677	0.0338089	0.000102681	0.000110909	0.000115603	-134.825	19.8085	3.3314	0.00735799	0.29798	0.29798	0.404039
5.945	0.0338019	0.0351567	0.0335326	0.000111507	0.00011544	0.000103494	-134.27	19.0648	3.20687	0.00736169	0.298023	0.298023	0.403954
5.944	0.0340667	0.0340922	0.0334316	0.000108309	0.000105806	0.000108379	-135.623	19.8513	3.33972	0.00736525	0.297966	0.297966	0.404067
5.943	0.0333683	0.0337817	0.0340211	0.000106947	0.000110494	0.000109403	-134.589	19.6344	3.30379	0.00736896	0.297652	0.297652	0.404696
5.942	0.0333836	0.0321011	0.033801	0.000107522	9.92507e-005	0.000111708	-134.512	19.2615	3.24158	0.00737263	0.29787	0.29787	0.40426
5.941	0.0340206	0.0343061	0.0344364	0.000106853	0.000112232	0.000112384	-137.568	19.6163	3.30185	0.00737623	0.298009	0.298009	0.403983
5.94	0.032955	0.0333836	0.0331301	0.00010694	0.000107175	0.000107404	-137.364	19.7765	3.32938	0.0073799	0.297746	0.297746	0.404507
5.939	0.0355984	0.0338895	0.0334766	0.000120082	0.000106557	0.000109311	-134.168	18.6791	3.14515	0.0073836	0.298306	0.298306	0.403388
5.938	0.0331087	0.0337534	0.0336488	0.000102128	0.000104997	0.000112771	-136.226	21.2355	3.57621	0.0073871	0.298026	0.298026	0.403947
5.937	0.0339991	0.0343034	0.0331313	0.000114275	0.000110353	0.000107701	-137.295	19.7259	3.32254	0.00739107	0.29833	0.29833	0.403341
5.936	0.0344591	0.0343113	0.032722	0.00011367	0.000112705	0.000102089	-136.267	20.3824	3.4337	0.00739476	0.297564	0.297564	0.404872
5.935	0.0327557	0.0330379	0.0337484	0.000102613	0.000103147	0.000105182	-132.668	20.5835	3.46816	0.00739858	0.297897	0.297897	0.404207
5.934	0.0324317	0.0334345	0.0319321	0.000107547	0.000108832	0.000103442	-135.771	20.3085	3.4224	0.00740243	0.297323	0.297323	0.405355
5.933	0.0344651	0.0327735	0.0335796	0.000114064	0.000102476	0.000107523	-133.108	19.9958	3.37027	0.00740623	0.297929	0.297929	0.404143
5.932	0.0334224	0.0342948	0.0341962	0.000110254	0.000113327	0.000113149	-134.813	18.8909	3.18457	0.00740998	0.297863	0.297863	0.404274
5.931	0.0342645	0.0346029	0.0334995	0.00011374	0.000115629	0.000108272	-134.968	21.3906	3.60658	0.00741352	0.298338	0.298338	0.403324
5.93	0.0326206	0.0336412	0.033384	0.000101241	0.000111521	0.000107722	-134.857	20.0737	3.38511	0.00741752	0.297892	0.297892	0.404215
5.929	0.0325455	0.0338972	0.0338026	0.000106038	0.000109767	0.000108145	-137.392	20.0663	3.38443	0.00742129	0.297739	0.297739	0.404523
5.928	0.0317407	0.0325074	0.0330525	9.73517e-005	0.00010141	0.000106328	-135.499	19.4067	3.27374	0.00742505	0.29772	0.29772	0.40456
5.927	0.0339175	0.0328008	0.034289	0.000111378	0.000106866	0.000115329	-135.499	19.5346	3.29587	0.00742868	0.297851	0.297851	0.404297
5.926	0.0340379	0.0334644	0.033635	0.000111453	0.000107005	0.000108622	-133.879	18.8086	3.17391	0.00743235	0.297872	0.297872	0.404256
5.925	0.0335391	0.0338099	0.0342933	0.000110763	0.000112992	0.000113718	-132.65	21.9725	3.70843	0.00743587	0.297988	0.297988	0.404023
5.924	0.0339307	0.0335928	0.0337732	0.000110271	0.00010694	0.00010955	-135.11	19.8747	3.35495	0.00743999	0.297642	0.297642	0.404716
5.923	0.0341517	0.0336435	0.034838	0.000115811	0.000107404	0.000116798	-135.787	20.0512	3.38532	0.00744372	0.298217	0.298217	0.403566
5.922	0.0325313	0.0341917	0.0321109	0.000101471	0.000110949	0.000103801	-135.712	18.1145	3.05884	0.00744748	0.297787	0.297787	0.404426
5.921	0.0329509	0.0341886	0.033039	0.000101169	0.000107803	0.000104422	-134.972	20.5765	3.47518	0.00745088	0.297757	0.297757	0.404486
5.92	0.0334164	0.0338216	0.0336181	0.0001109	0.000113461	0.000111511	-134.156	21.1242	3.56828	0.00745474	0.298017	0.298017	0.403965
5.919	0.0346504	0.0331503	0.0330021	0.000116476	0.000105809	0.0001023	-135.902	20.1351	3.40177	0.00745871	0.297862	0.297862	0.404276
