Temperature_K	Magnetism_One_K	Magnetism_Two_K	Magnetism_Three_K	Susceptibility_One_K	Susceptibility_Two_K	Susceptibility_Three_K	Energy_K	Heat_Capacity_K	Heat_Capacity_Over_Temp_K	Entropy_K	Prob1	Prob_neg1	Prob0
7.152	0.00202784	0.000169367	-0.00219721	0.000305933	0.000293495	0.000305024	-147.743	17.9749	2.51327	1.09372	0.336754	0.336754	0.326493
7.151	0.00210742	-0.000986404	-0.00112101	0.000278225	0.000246405	0.000270724	-144.056	16.8117	2.35096	1.09372	0.336962	0.336962	0.326076
7.15	0.0030645	-0.00212052	-0.000943978	0.000282502	0.000292002	0.000273879	-141.221	15.3357	2.14486	1.09372	0.337005	0.337005	0.32599
7.149	0.000563874	-0.00122273	0.000658859	0.000285091	0.000294244	0.000271491	-144.637	16.575	2.31851	1.09372	0.336956	0.336956	0.326088
7.148	0.000485804	0.0020002	-0.002486	0.000272156	0.000247167	0.000284562	-142.34	18.2746	2.5566	1.09371	0.336998	0.336998	0.326004
7.147	-0.00206203	0.00212293	-6.09074e-005	0.000244415	0.000236792	0.000250203	-147.454	18.0656	2.52772	1.09371	0.336973	0.336973	0.326053
7.146	-0.00337144	-0.00116104	0.00453248	0.000257919	0.000297407	0.000258733	-140.219	17.3895	2.43347	1.09371	0.336917	0.336917	0.326166
7.145	-0.000768159	-0.0008023	0.00157046	0.000258695	0.00028568	0.000272433	-143.212	17.9314	2.50965	1.0937	0.337336	0.337336	0.325328
7.144	-0.000751463	-0.00150961	0.00226108	0.000265635	0.000289065	0.000269408	-145.775	17.9553	2.51334	1.0937	0.336962	0.336962	0.326075
7.143	-0.0009149	-0.00104237	0.00195727	0.000246584	0.000275038	0.000249084	-137.455	17.6152	2.46608	1.0937	0.336938	0.336938	0.326125
7.142	0.00179388	-0.00578148	0.0039876	0.000252589	0.000239715	0.000239528	-149.422	17.8278	2.49619	1.0937	0.336798	0.336798	0.326404
7.141	-0.000165296	0.000946774	-0.000781478	0.000281636	0.000279954	0.000241335	-144.157	17.7095	2.47998	1.09369	0.337305	0.337305	0.32539
7.14	-0.000618993	-0.000300611	0.000919604	0.000275406	0.000277629	0.000277161	-145.022	17.0705	2.39083	1.09369	0.336378	0.336378	0.327245
7.139	-0.00315336	0.00192401	0.00122935	0.00027293	0.00029459	0.000279047	-142.464	16.3409	2.28896	1.09369	0.337135	0.337135	0.32573
7.138	0.000911307	0.000871585	-0.00178289	0.000272977	0.000269201	0.000259121	-145.811	16.9958	2.38103	1.09369	0.336812	0.336812	0.326375
7.137	-0.0028098	0.00138195	0.00142784	0.000263591	0.000272011	0.000296986	-145.179	18.2437	2.55621	1.09368	0.336692	0.336692	0.326615
7.136	-0.000375607	-0.00138098	0.00175659	0.000276324	0.00028774	0.000261372	-144.371	17.8742	2.50479	1.09368	0.337093	0.337093	0.325815
7.135	0.000614144	-0.0013977	0.000783552	0.000275737	0.00025598	0.000263939	-143.878	17.2489	2.41751	1.09368	0.337055	0.337055	0.32589
7.134	-0.00145117	3.04815e-005	0.00142069	0.000270651	0.000281826	0.000256009	-146.074	16.4683	2.30842	1.09367	0.337465	0.337465	0.32507
7.133	-0.0053544	0.00280762	0.00254678	0.000271643	0.00027951	0.000284825	-143.561	16.0284	2.24708	1.09367	0.337207	0.337207	0.325587
7.132	0.000536941	0.00262259	-0.00315953	0.000280559	0.000274832	0.00029794	-145.443	18.2908	2.56461	1.09367	0.337355	0.337355	0.32529
7.131	0.00110549	0.00188397	-0.00298946	0.000277015	0.00027455	0.000274059	-145.615	17.1211	2.40093	1.09367	0.336733	0.336733	0.326533
7.13	-0.00145272	-0.00219783	0.00365055	0.000268606	0.000262187	0.000263353	-144.963	17.384	2.43814	1.09366	0.337276	0.337276	0.325448
7.129	-0.000881652	0.000935552	-5.39e-005	0.000281896	0.000276431	0.000261584	-145.547	16.6399	2.33412	1.09366	0.337284	0.337284	0.325432
7.128	0.0010325	0.00141341	-0.00244591	0.00026409	0.0002668	0.000267264	-146.653	17.1668	2.40836	1.09366	0.337124	0.337124	0.325752
7.127	0.00117088	0.00175621	-0.00292709	0.000277231	0.000277591	0.000278945	-147.509	16.5507	2.32226	1.09366	0.33633	0.33633	0.327339
7.126	-0.00553	0.00189029	0.00363972	0.000264647	0.00027811	0.0002854	-147.487	16.3854	2.29938	1.09365	0.337291	0.337291	0.325419
7.125	-0.00603022	0.00479144	0.00123878	0.000264239	0.000265742	0.000279601	-145.972	17.4131	2.44394	1.09365	0.336746	0.336746	0.326508
7.124	0.00379704	-0.00225214	-0.0015449	0.000269359	0.000293697	0.000276627	-143.194	17.5601	2.46493	1.09365	0.336997	0.336997	0.326007
7.123	-0.00102931	0.00190927	-0.000879959	0.000274148	0.000287861	0.000292644	-147.385	18.4437	2.58931	1.09365	0.337287	0.337287	0.325426
7.122	0.000332611	-0.000563459	0.000230848	0.000257521	0.000285642	0.000271035	-147.337	16.5151	2.31889	1.09364	0.336683	0.336683	0.326635
7.121	0.00190942	-0.00103831	-0.000871115	0.000279424	0.000300325	0.000281147	-143.684	17.0584	2.39551	1.09364	0.336908	0.336908	0.326183
7.12	0.00631133	-0.00110293	-0.0052084	0.000263439	0.00027591	0.000287502	-146.249	18.643	2.6184	1.09364	0.337011	0.337011	0.325977
7.119	0.00172157	-0.000511396	-0.00121017	0.000241883	0.0002604	0.000247556	-140.505	19.0132	2.67077	1.09363	0.336787	0.336787	0.326426
7.118	-0.00294822	0.000417604	0.00253061	0.000267313	0.000288914	0.000267787	-144.08	18.3717	2.58102	1.09363	0.336351	0.336351	0.327298
7.117	-0.000621719	-0.000300433	0.000922152	0.00027703	0.000273465	0.000255421	-145.056	17.9737	2.52545	1.09363	0.336669	0.336669	0.326663
7.116	0.000395093	-0.00174951	0.00135442	0.000294974	0.000300305	0.000288309	-155.145	15.3927	2.16312	1.09363	0.336153	0.336153	0.327694
7.115	-0.00098593	0.000117419	0.000868511	0.000285308	0.000293614	0.000277733	-145.229	19.6269	2.75852	1.09362	0.336509	0.336509	0.326983
7.114	0.00217266	-0.00577226	0.0035996	0.000282798	0.000284222	0.000258669	-147.679	18.0981	2.54401	1.09362	0.336628	0.336628	0.326745
7.113	0.00482371	-0.000827937	-0.00399577	0.000282239	0.000291603	0.000260785	-141.524	18.3255	2.57634	1.09362	0.337035	0.337035	0.325931
7.112	0.00172957	0.0011474	-0.00287697	0.000285521	0.00028932	0.000266763	-144.225	16.9076	2.37733	1.09361	0.336882	0.336882	0.326235
7.111	0.000308685	0.00350374	-0.00381242	0.000301695	0.000266848	0.000264	-143.686	18.5685	2.61123	1.09361	0.336983	0.336983	0.326034
7.11	0.00130898	0.00230803	-0.00361701	0.000265112	0.000280419	0.000271404	-147.226	16.8289	2.36694	1.09361	0.337066	0.337066	0.325867
7.109	-0.00170867	0.00204236	-0.000333685	0.000263727	0.000285749	0.000288466	-146.542	18.2361	2.56521	1.09361	0.336999	0.336999	0.326002
7.108	-0.00087553	0.00144293	-0.0005674	0.000275428	0.000278607	0.000308853	-147.249	19.7574	2.7796	1.0936	0.336865	0.336865	0.32627
7.107	0.00167361	0.0017331	-0.00340671	0.000261019	0.000272743	0.000261241	-144.458	19.1886	2.69996	1.0936	0.337461	0.337461	0.325079
7.106	-0.00319646	0.00271976	0.000476704	0.000269934	0.000285098	0.000267349	-146.754	17.4598	2.45705	1.0936	0.336387	0.336387	0.327225
7.105	0.00271734	-0.00215006	-0.000567281	0.000293601	0.000252347	0.000259714	-144.927	18.7816	2.64343	1.09359	0.33727	0.33727	0.32546
7.104	-0.00111683	-0.000936233	0.00205306	0.00024988	0.000287397	0.000273549	-147.65	18.8652	2.65557	1.09359	0.337173	0.337173	0.325653
7.103	0.00228908	0.000946078	-0.00323516	0.000260915	0.000245067	0.000238219	-142.682	17.6589	2.48611	1.09359	0.336517	0.336517	0.326965
7.102	0.00306616	-0.00135731	-0.00170885	0.000262614	0.000283027	0.000264512	-147.826	17.7367	2.49743	1.09359	0.337041	0.337041	0.325918
7.101	-0.00290171	-0.00207174	0.00497346	0.000299896	0.000272901	0.000279686	-143.867	18.684	2.63117	1.09358	0.337342	0.337342	0.325316
7.1	0.0025436	-0.00227009	-0.000273515	0.000289662	0.000267574	0.000306682	-145.668	16.1963	2.28117	1.09358	0.337052	0.337052	0.325896
7.099	-0.00143542	0.0019418	-0.000506381	0.000280499	0.000293408	0.000252912	-145.985	18.7358	2.63922	1.09358	0.337446	0.337446	0.325109
7.098	0.00247615	-0.000719319	-0.00175683	0.0002758	0.000280198	0.000252583	-150.583	17.0885	2.40751	1.09358	0.336757	0.336757	0.326485
7.097	-0.00284204	0.000381989	0.00246006	0.000260591	0.000279812	0.000257683	-145.379	19.737	2.78103	1.09357	0.336662	0.336662	0.326677
7.096	0.0015048	0.00186228	-0.00336708	0.000283061	0.000296736	0.000248849	-144.945	19.2329	2.71039	1.09357	0.337135	0.337135	0.325731
7.095	-0.00155611	0.00117243	0.000383681	0.000250662	0.000275143	0.000269103	-148.274	19.2335	2.71085	1.09357	0.336632	0.336632	0.326737
7.094	0.0026585	0.00157816	-0.00423665	0.000256024	0.000239639	0.000257559	-146.668	17.3165	2.441	1.09356	0.33699	0.33699	0.326021
7.093	-0.000671141	4.5963e-005	0.000625178	0.000280973	0.00027902	0.000281032	-143.536	16.277	2.29479	1.09356	0.336756	0.336756	0.326488
7.092	-0.00119483	-0.00099213	0.00218696	0.000281911	0.000272694	0.000275799	-145.721	17.6188	2.48432	1.09356	0.337198	0.337198	0.325604
7.091	-0.00202014	0.0066004	-0.00458026	0.000252895	0.000270474	0.000276734	-146.905	17.8108	2.51175	1.09356	0.337169	0.337169	0.325663
7.09	-0.00158891	0.00161287	-2.39667e-005	0.000297487	0.000272165	0.000266349	-144.683	16.9395	2.38922	1.09355	0.336931	0.336931	0.326139
7.089	0.000139044	0.00218699	-0.00232603	0.000290544	0.000304121	0.00028269	-142.84	18.5529	2.61714	1.09355	0.33712	0.33712	0.325759
7.088	0.005742	-0.00105544	-0.00468657	0.000285119	0.000289383	0.000291624	-147.516	16.1996	2.2855	1.09355	0.33747	0.33747	0.32506
7.087	-0.00344278	-0.000511352	0.00395413	0.000257166	0.000270945	0.000288976	-143.768	16.6907	2.35512	1.09354	0.336992	0.336992	0.326015
7.086	-0.000987115	0.000440241	0.000546874	0.000278327	0.000288802	0.000252687	-140.756	18.9104	2.66869	1.09354	0.336788	0.336788	0.326425
7.085	0.000548544	-0.00170897	0.00116043	0.000299276	0.000294175	0.000262151	-145.746	16.6411	2.34878	1.09354	0.337476	0.337476	0.325049
7.084	0.00150395	-0.00083383	-0.000670119	0.000258633	0.00029593	0.00028925	-145.348	18.6967	2.63928	1.09354	0.3377	0.3377	0.3246
7.083	-0.000593022	-0.00241467	0.0030077	0.000274741	0.000281609	0.000263732	-149.318	16.2941	2.30045	1.09353	0.336744	0.336744	0.326513
7.082	-0.00369296	0.00221826	0.0014747	0.0002816	0.000259513	0.000276024	-148.553	17.9014	2.52774	1.09353	0.336598	0.336598	0.326804
7.081	-0.00425437	0.00188957	0.0023648	0.000263955	0.000281208	0.000311857	-142.02	18.1938	2.56939	1.09353	0.336917	0.336917	0.326166
7.08	-0.00163227	0.000150674	0.00148159	0.000286931	0.000274998	0.000299169	-150.881	16.5214	2.33352	1.09353	0.336621	0.336621	0.326759
7.079	0.00191588	-0.000840507	-0.00107537	0.000266599	0.000273165	0.000260088	-145.279	16.6704	2.35491	1.09352	0.337288	0.337288	0.325424
7.078	-0.00384318	0.00233269	0.00151049	0.0002833	0.000294584	0.000272625	-146.268	16.8432	2.37966	1.09352	0.33702	0.33702	0.32596
7.077	0.0041788	0.000646281	-0.00482509	0.000307195	0.000287594	0.000270759	-147.094	16.0281	2.26482	1.09352	0.337057	0.337057	0.325887
7.076	-0.00163759	0.000803626	0.000833959	0.000265664	0.000265835	0.000270309	-145.54	18.0595	2.55221	1.09351	0.336974	0.336974	0.326052
7.075	-0.000294952	0.000908211	-0.000613259	0.000287208	0.000279342	0.000270771	-146.712	18.7061	2.64397	1.09351	0.337159	0.337159	0.325682
7.074	0.000410519	-0.00563789	0.00522737	0.000258586	0.000279083	0.000283839	-149.623	18.871	2.66765	1.09351	0.336936	0.336936	0.326129
7.073	-0.00443746	0.00262982	0.00180763	0.000276153	0.000268581	0.000273466	-148.291	18.5903	2.62834	1.09351	0.336769	0.336769	0.326462
7.072	0.00149272	-0.00368436	0.00219163	0.000281355	0.000276887	0.000285526	-147.671	18.9286	2.67655	1.0935	0.336787	0.336787	0.326427
7.071	0.00168397	0.00302776	-0.00471173	0.000284415	0.000265379	0.000279573	-150.797	18.0414	2.55146	1.0935	0.337034	0.337034	0.325931
7.07	6.99889e-005	0.000974804	-0.00104479	0.000294058	0.00029235	0.000271103	-145.847	15.7842	2.23255	1.0935	0.337445	0.337445	0.32511
7.069	0.000403059	0.000784563	-0.00118762	0.000266494	0.000281369	0.00029901	-140.748	17.6049	2.49044	1.09349	0.336975	0.336975	0.32605
7.068	-0.00581877	0.00333403	0.00248475	0.000253422	0.000270673	0.000247199	-146.746	19.222	2.71958	1.09349	0.337006	0.337006	0.325989
7.067	0.00256237	-0.000860581	-0.00170179	0.000270313	0.000257916	0.000269201	-144.216	17.638	2.49582	1.09349	0.336874	0.336874	0.326252
7.066	-0.00383373	0.00171276	0.00212097	0.000263021	0.000298414	0.000278744	-149.264	16.3432	2.31293	1.09349	0.336847	0.336847	0.326305
7.065	-0.00273339	-0.00193905	0.00467243	0.000267766	0.000263988	0.000277014	-148.128	16.724	2.36716	1.09348	0.337136	0.337136	0.325727
7.064	-0.0035108	-0.000473804	0.00398461	0.000265043	0.000271007	0.000272668	-146.49	18.09	2.56088	1.09348	0.336809	0.336809	0.326383
7.063	-0.000257826	0.000748419	-0.000490593	0.000292182	0.000268916	0.000278878	-145.351	16.8025	2.37895	1.09348	0.337695	0.337695	0.32461
7.062	-0.00598209	0.00126537	0.00471673	0.000306719	0.000272605	0.000240778	-148.689	17.2968	2.44928	1.09348	0.33724	0.33724	0.325521
7.061	0.00146915	0.00179973	-0.00326888	0.00028129	0.000304123	0.000286252	-146.299	15.9402	2.2575	1.09347	0.336951	0.336951	0.326098
7.06	0.000708241	-0.00111986	0.000411622	0.00027735	0.000260136	0.000253614	-147.988	16.3505	2.31593	1.09347	0.336959	0.336959	0.326083
7.059	-0.000611567	0.00183349	-0.00122192	0.000289813	0.000292793	0.000280244	-149.359	19.2183	2.72252	1.09347	0.336691	0.336691	0.326617
7.058	-0.00110167	-0.00168681	0.00278849	0.000277274	0.000296784	0.000285212	-149.743	18.9707	2.68783	1.09346	0.337052	0.337052	0.325897
7.057	-0.00217296	-0.000533348	0.00270631	0.000261326	0.000284732	0.000245072	-148.417	17.9186	2.53912	1.09346	0.336656	0.336656	0.326688
7.056	-0.00116249	-0.00123433	0.00239682	0.000279862	0.000256488	0.000271352	-144.618	18.141	2.571	1.09346	0.337144	0.337144	0.325713
7.055	-0.00419442	0.00365743	0.000536993	0.000301136	0.000277412	0.000287185	-144.802	16.317	2.31282	1.09346	0.33691	0.33691	0.32618
7.054	0.00435895	-0.00289093	-0.00146802	0.000281871	0.000275846	0.000268846	-147.183	18.2094	2.58143	1.09345	0.337007	0.337007	0.325985
7.053	-0.0036628	0.000345767	0.00331703	0.000260346	0.000268503	0.000263338	-146.563	18.3972	2.60842	1.09345	0.336942	0.336942	0.326117
7.052	-0.00043057	0.00202912	-0.00159855	0.000263442	0.000274109	0.000264062	-141.706	17.1819	2.43646	1.09345	0.337108	0.337108	0.325784
7.051	0.00168148	0.000633326	-0.00231481	0.000282262	0.000269502	0.00025888	-146.906	17.5758	2.49267	1.09344	0.337186	0.337186	0.325628
7.05	0.00217446	-0.00395927	0.00178481	0.000280488	0.00027984	0.000250924	-145.96	17.3254	2.45751	1.09344	0.337077	0.337077	0.325847
7.049	0.00497696	-0.00528031	0.000303356	0.000294289	0.000282858	0.000270536	-146.043	17.1219	2.42898	1.09344	0.336857	0.336857	0.326287
7.048	-0.000171581	0.00157462	-0.00140304	0.00028342	0.000287167	0.000289458	-148.743	17.0563	2.42001	1.09344	0.33712	0.33712	0.325759
7.047	-0.00258926	0.00121697	0.00137229	0.00026271	0.00027128	0.000287175	-146.199	19.8542	2.8174	1.09343	0.337279	0.337279	0.325443
7.046	0.000221537	0.00128503	-0.00150657	0.000281542	0.000278099	0.000275103	-144.312	18.6489	2.64673	1.09343	0.337619	0.337619	0.324762
7.045	0.00143549	-0.00393746	0.00250197	0.000298458	0.000272937	0.000269026	-145.733	19.7693	2.80614	1.09343	0.33699	0.33699	0.326021
7.044	-0.00321139	0.000697296	0.00251409	0.00028534	0.000263068	0.000274681	-141.265	17.9042	2.54176	1.09342	0.337298	0.337298	0.325404
7.043	0.0022196	-0.00181882	-0.000400778	0.000270455	0.000278272	0.000282989	-145.961	18.7961	2.66877	1.09342	0.336664	0.336664	0.326672
7.042	0.00258957	0.000236741	-0.00282631	0.0002685	0.000265774	0.000288685	-146.981	18.012	2.5578	1.09342	0.336679	0.336679	0.326643
7.041	-0.000903967	-0.00128795	0.00219192	0.000265755	0.000299158	0.000270405	-148.113	16.2786	2.31198	1.09342	0.336632	0.336632	0.326737
7.04	-0.000564819	-0.000700996	0.00126581	0.000269227	0.000258258	0.00027109	-146.133	16.564	2.35284	1.09341	0.336645	0.336645	0.326711
7.039	-0.000447148	0.00140003	-0.000952885	0.000262178	0.000301449	0.000265376	-147.865	16.9628	2.40983	1.09341	0.337043	0.337043	0.325915
7.038	-0.00527977	-0.00282666	0.00810643	0.000284043	0.00028706	0.000249002	-145.913	18.2567	2.59401	1.09341	0.337218	0.337218	0.325565
7.037	-0.00408889	0.00217678	0.00191211	0.000275699	0.000288916	0.000303797	-144.715	18.1441	2.57839	1.09341	0.336898	0.336898	0.326204
7.036	0.000760819	0.0034081	-0.00416892	0.000285266	0.000284493	0.000294392	-148.595	17.1687	2.44012	1.0934	0.337113	0.337113	0.325774
7.035	0.00184876	-0.00320457	0.00135581	0.00027464	0.000279305	0.000268391	-144.522	18.8198	2.67517	1.0934	0.337162	0.337162	0.325676
7.034	-0.00156311	0.00128985	0.000273259	0.000294484	0.000276907	0.000301331	-144.567	17.3627	2.46839	1.0934	0.337071	0.337071	0.325857
7.033	-0.00182611	0.000890963	0.000935144	0.000275653	0.000275703	0.000272882	-148.492	17.596	2.50191	1.09339	0.336659	0.336659	0.326682
7.032	0.00125662	3.51481e-006	-0.00126013	0.00027564	0.000263142	0.00026712	-140.926	16.8048	2.38976	1.09339	0.337302	0.337302	0.325396
7.031	0.00167299	-3.32e-005	-0.00163979	0.000263223	0.00027307	0.000264856	-145.677	18.8877	2.68635	1.09339	0.336825	0.336825	0.32635
7.03	-0.000966767	0.00170256	-0.000735796	0.000293597	0.000270728	0.00030305	-148.229	16.9897	2.41674	1.09339	0.336855	0.336855	0.326289
7.029	0.00196679	0.00217054	-0.00413732	0.000270697	0.000283524	0.000271744	-144.78	17.1369	2.43803	1.09338	0.337144	0.337144	0.325711
7.028	7.52e-005	0.00257231	-0.00264751	0.000294962	0.000290474	0.000275984	-148.851	19.9032	2.83199	1.09338	0.33668	0.33668	0.32664
7.027	0.00423789	-0.00312954	-0.00110835	0.000267413	0.000270424	0.000271528	-147.193	19.4752	2.77148	1.09338	0.337199	0.337199	0.325603
7.026	-0.00309595	0.00418744	-0.00109149	0.000283294	0.000248321	0.00030155	-149.584	17.842	2.53942	1.09337	0.337606	0.337606	0.324789
7.025	-0.00367583	0.0021133	0.00156253	0.000280988	0.000264574	0.000269705	-147.738	17.2907	2.46131	1.09337	0.337194	0.337194	0.325613
7.024	0.00187278	0.00116815	-0.00304093	0.000273296	0.000267136	0.000272463	-149.736	17.5274	2.49536	1.09337	0.336644	0.336644	0.326711
7.023	0.00193758	0.0017325	-0.00367008	0.000266612	0.000278316	0.000292517	-147.669	17.8668	2.54404	1.09337	0.337007	0.337007	0.325985
7.022	-0.0016455	-9.80889e-005	0.00174359	0.000277197	0.000274919	0.000302998	-145.441	18.2571	2.59999	1.09336	0.337174	0.337174	0.325651
7.021	0.000828148	-0.00137507	0.000546922	0.000267264	0.000275705	0.000315236	-150.168	19.7434	2.81205	1.09336	0.337092	0.337092	0.325817
7.02	-0.00148602	0.00484248	-0.00335646	0.00027777	0.000271422	0.000278122	-146.832	18.1324	2.58296	1.09336	0.336495	0.336495	0.32701
7.019	6.52667e-005	-0.00129274	0.00122747	0.000294421	0.000314505	0.000284003	-152.439	18.4048	2.62214	1.09335	0.337582	0.337582	0.324835
7.018	-0.00122545	0.00334229	-0.00211684	0.000292542	0.000313878	0.000299177	-147.883	17.0151	2.42449	1.09335	0.337268	0.337268	0.325465
7.017	-0.00246674	0.0036664	-0.00119966	0.000290656	0.000295963	0.000300892	-151.062	17.868	2.54639	1.09335	0.336956	0.336956	0.326089
7.016	0.000587148	-0.0022324	0.00164525	0.000293526	0.000291981	0.000256228	-144.919	19.2591	2.74503	1.09335	0.337134	0.337134	0.325731
7.015	0.00746083	-0.00263005	-0.00483078	0.000279402	0.000280838	0.000286152	-149.798	17.8859	2.54966	1.09334	0.337144	0.337144	0.325713
7.014	0.000648478	-0.00213973	0.00149125	0.000283187	0.00029028	0.000277982	-144.909	19.0979	2.72283	1.09334	0.337347	0.337347	0.325306
7.013	-0.00056443	-0.000703178	0.00126761	0.00028185	0.000294591	0.000275809	-146.705	18.0414	2.57257	1.09334	0.33699	0.33699	0.326019
7.012	-0.00319167	0.00291049	0.000281178	0.000298695	0.000277069	0.000286043	-150.106	17.9136	2.5547	1.09333	0.3374	0.3374	0.3252
7.011	0.000676967	-0.000117437	-0.00055953	0.000271851	0.000301872	0.000294538	-147.136	16.7595	2.39045	1.09333	0.337005	0.337005	0.325989
7.01	-0.00159819	0.00182367	-0.000225478	0.000293168	0.000301074	0.000277991	-146.211	16.3102	2.3267	1.09333	0.337118	0.337118	0.325763
7.009	0.000805874	-0.00056463	-0.000241244	0.000304215	0.000280858	0.000298314	-151.007	18.9259	2.70023	1.09333	0.337304	0.337304	0.325392
7.008	-0.00295824	0.00449668	-0.00153843	0.000268343	0.000273098	0.000264401	-143.843	17.3808	2.48013	1.09332	0.337234	0.337234	0.325533
7.007	-0.000263989	-0.00157382	0.00183781	0.000285647	0.000294656	0.000282867	-146.373	15.9689	2.27899	1.09332	0.336653	0.336653	0.326694
7.006	-0.00357451	0.0026198	0.000954711	0.000263793	0.000288555	0.000269503	-149.341	19.1063	2.72713	1.09332	0.337043	0.337043	0.325914
7.005	0.00557861	-0.00525984	-0.000318774	0.000287121	0.000310645	0.000287114	-147.574	16.9514	2.4199	1.09331	0.336925	0.336925	0.326149
7.004	0.00106664	-0.000543137	-0.000523504	0.000280823	0.000284645	0.000295888	-144.143	17.9687	2.5655	1.09331	0.337065	0.337065	0.325869
7.003	-0.000426081	0.00379338	-0.0033673	0.000306181	0.00027738	0.00028495	-149.941	16.6153	2.37259	1.09331	0.336776	0.336776	0.326447
7.002	0.00218404	-0.00155747	-0.000626578	0.000282789	0.000279467	0.000311514	-149.039	18.4144	2.62987	1.09331	0.337437	0.337437	0.325125
